patient_id,mode,dice_ET,hd95_ET,nsd_ET,auc_ET,fpv_ET,precision_ET,recall_ET,sensitivity_ET,specificity_ET,dice_TC,hd95_TC,nsd_TC,auc_TC,fpv_TC,precision_TC,recall_TC,sensitivity_TC,specificity_TC,dice_WT,hd95_WT,nsd_WT,auc_WT,fpv_WT,precision_WT,recall_WT,sensitivity_WT,specificity_WT
BraTS2021_01451,tta_post,0.9090463949131444,2.2360680103302,0.8914794325828552,0.9976347777847824,0.054,0.9927807486631016,0.8383382253330323,0.8383382253330323,0.9999939456059788,0.9311740890727506,2.2360680103302,0.9038704633712769,0.9991628468876548,0.054,0.9934298576469156,0.8762610002146384,0.8762610002146384,0.9999939452937104,0.7336769759538172,5.385164737701416,0.3874750137329101,0.9994159517559408,0.087,0.9922245062114576,0.5820183486238533,0.5820183486238533,0.9999902345120204
BraTS2021_01452,baseline,0.8986880466595374,1.0,0.9682304859161376,0.9994893925313674,0.094,0.97521750593198,0.8332957873394908,0.8332957873394908,0.999989466088706,0.9112812429732852,1.4142135381698608,0.9661246538162231,0.9999924661806824,0.053,0.9870731707317072,0.8462986198243413,0.8462986198243413,0.999994060438734,0.9121917970615192,1.7320507764816284,0.8270074129104614,0.9999669364105376,5.598,0.8461200142939608,0.9894564274004308,0.9894564274004308,0.9993707914371436
BraTS2021_01452,baseline_post,0.8986880466595374,1.0,0.9682304859161376,0.9994893925313674,0.094,0.97521750593198,0.8332957873394908,0.8332957873394908,0.999989466088706,0.9112812429732852,1.4142135381698608,0.9661246538162231,0.9999924661806824,0.053,0.9870731707317072,0.8462986198243413,0.8462986198243413,0.999994060438734,0.9121917970615192,1.7320507764816284,0.8270074129104614,0.9999669364105376,5.598,0.8461200142939608,0.9894564274004308,0.9894564274004308,0.9993707914371436
BraTS2021_01452,mc_dropout,0.8989310009840948,1.0,0.969327449798584,0.998978182794794,0.093,0.975481149485895,0.8335210633025456,0.8335210633025456,0.9999895781515922,0.9105251296021496,1.4142135381698608,0.9661246538162231,0.9999781027044632,0.052,0.9872922776148584,0.8448347971560016,0.8448347971560016,0.9999941725059278,0.9126521655336708,1.7320507764816284,0.8278105854988098,0.9999684738915368,5.558,0.8470303297187207,0.9892957022083642,0.9892957022083642,0.9993752873897184
BraTS2021_01452,mc_dropout_post,0.8989310009840948,1.0,0.969327449798584,0.998978182794794,0.093,0.975481149485895,0.8335210633025456,0.8335210633025456,0.9999895781515922,0.9105251296021496,1.4142135381698608,0.9661246538162231,0.9999781027044632,0.052,0.9872922776148584,0.8448347971560016,0.8448347971560016,0.9999941725059278,0.9126521655336708,1.7320507764816284,0.8278105854988098,0.9999684738915368,5.558,0.8470303297187207,0.9892957022083642,0.9892957022083642,0.9993752873897184
BraTS2021_01452,tta,0.8985860555950042,1.0,0.9655427932739258,0.9999176501584436,0.079,0.9790172642762284,0.8303671998197792,0.8303671998197792,0.9999911470319977,0.9102622061584242,1.4142135381698608,0.9560887217521667,0.9999919650038608,0.039,0.9904082636497786,0.842116269343371,0.842116269343371,0.999995629379446,0.9177095297060438,1.7320507764816284,0.8523149490356445,0.9999714761633944,5.171,0.8560972894751488,0.988877816708991,0.988877816708991,0.9994187857308806
BraTS2021_01452,tta_post,0.8985860555950042,1.0,0.9655427932739258,0.9999176501584436,0.079,0.9790172642762284,0.8303671998197792,0.8303671998197792,0.9999911470319977,0.9102622061584242,1.4142135381698608,0.9560887217521667,0.9999919650038608,0.039,0.9904082636497786,0.842116269343371,0.842116269343371,0.999995629379446,0.9177095297060438,1.7320507764816284,0.8523149490356445,0.9999714761633944,5.171,0.8560972894751488,0.988877816708991,0.988877816708991,0.9994187857308806
BraTS2021_01453,baseline,0.9106813101457204,1.7320507764816284,0.9240506291389464,0.998215608761962,0.508,0.9021760061621412,0.9193485086342228,0.9193485086342228,0.9999430678622117,0.930058128639597,1.4142135381698608,0.9581881761550904,0.9997736428507844,0.291,0.9445819843839268,0.9159741458910434,0.9159741458910434,0.9999673861330544,0.8896328156474006,5.916079998016357,0.8273309469223022,0.999861334475322,2.747,0.8842929952403016,0.895037517053206,0.895037517053206,0.99969150581995
BraTS2021_01453,baseline_post,0.9106813101457204,1.7320507764816284,0.9240506291389464,0.998215608761962,0.508,0.9021760061621412,0.9193485086342228,0.9193485086342228,0.9999430678622117,0.930058128639597,1.4142135381698608,0.9581881761550904,0.9997736428507844,0.291,0.9445819843839268,0.9159741458910434,0.9159741458910434,0.9999673861330544,0.8896328156474006,5.916079998016357,0.8273309469223022,0.999861334475322,2.747,0.8842929952403016,0.895037517053206,0.895037517053206,0.99969150581995
BraTS2021_01453,mc_dropout,0.9107160206051962,1.7320507764816284,0.9240506291389464,0.9977693863337396,0.51,0.90186646142005,0.919740973312402,0.919740973312402,0.9999428437199368,0.930171524985456,1.4142135381698608,0.9582027196884156,0.9991952340978456,0.292,0.9444232965359726,0.9163434903047092,0.9163434903047092,0.9999672740579104,0.8898030152055766,5.916079998016357,0.8281509876251221,0.9998711857124556,2.723,0.8851297194684665,0.8945259208731241,0.8945259208731241,0.99969420107307
BraTS2021_01453,mc_dropout_post,0.9107160206051962,1.7320507764816284,0.9240506291389464,0.9977693863337396,0.51,0.90186646142005,0.919740973312402,0.919740973312402,0.9999428437199368,0.930171524985456,1.4142135381698608,0.9582027196884156,0.9991952340978456,0.292,0.9444232965359726,0.9163434903047092,0.9163434903047092,0.9999672740579104,0.8898030152055766,5.916079998016357,0.8281509876251221,0.9998711857124556,2.723,0.8851297194684665,0.8945259208731241,0.8945259208731241,0.99969420107307
BraTS2021_01453,tta,0.9096867469966567,1.7320507764816284,0.9221105575561525,0.9987059773129042,0.56,0.8939193028982761,0.9260204081632653,0.9260204081632653,0.999937240163068,0.8250988142436513,18.171327590942383,0.7903226017951965,0.9999314714603436,1.719,0.7445385644226482,0.925207756232687,0.925207756232687,0.9998073428272188,0.8866681997807649,6.164413928985596,0.8203607797622681,0.9998460123691524,3.1710000000000003,0.8699183656725602,0.904075716234652,0.904075716234652,0.999643889681493
